Active addresses,Blocks count,Block time,CHAIN,Date(UTC),Value
8086.0,6042,14.29990069513406,Ethereum,2016-06-24T00:00:00Z,45331.0
7431.0,5998,14.404801600533512,Ethereum,2016-06-25T00:00:00Z,36684.0
7304.0,6052,14.276272306675478,Ethereum,2016-06-26T00:00:00Z,41613.0
7521.0,6052,14.276272306675478,Ethereum,2016-06-27T00:00:00Z,39663.0
8614.0,6067,14.240975770562056,Ethereum,2016-06-28T00:00:00Z,43089.0
8361.0,5991,14.421632448673009,Ethereum,2016-06-29T00:00:00Z,49897.0
7569.0,5985,14.436090225563907,Ethereum,2016-06-30T00:00:00Z,63952.0
7672.0,6127,14.10151787171536,Ethereum,2016-07-01T00:00:00Z,40085.0
7835.0,6003,14.3928035982009,Ethereum,2016-07-02T00:00:00Z,39257.0
7822.0,6045,14.292803970223323,Ethereum,2016-07-03T00:00:00Z,39757.0
8322.0,6067,14.240975770562056,Ethereum,2016-07-04T00:00:00Z,39950.0
8508.0,5949,14.523449319213311,Ethereum,2016-07-05T00:00:00Z,39270.0
8198.0,6088,14.19185282522996,Ethereum,2016-07-06T00:00:00Z,37900.0
8159.0,6036,14.314115308151091,Ethereum,2016-07-07T00:00:00Z,40433.0
8147.0,5996,14.409606404269512,Ethereum,2016-07-08T00:00:00Z,42506.0
7870.0,6126,14.103819784524976,Ethereum,2016-07-09T00:00:00Z,40410.0
7462.0,6046,14.290439960304331,Ethereum,2016-07-10T00:00:00Z,39358.0
7842.0,6029,14.330734781887545,Ethereum,2016-07-11T00:00:00Z,38582.0
7855.0,6006,14.385614385614383,Ethereum,2016-07-12T00:00:00Z,40811.0
7644.0,6086,14.196516595465,Ethereum,2016-07-13T00:00:00Z,35740.0
8201.0,6001,14.397600399933344,Ethereum,2016-07-14T00:00:00Z,42809.0
8093.0,5988,14.428857715430862,Ethereum,2016-07-15T00:00:00Z,41110.0
6947.0,6081,14.2081894425259,Ethereum,2016-07-16T00:00:00Z,38062.0
6395.0,6029,14.330734781887545,Ethereum,2016-07-17T00:00:00Z,33914.0
7364.0,6109,14.143067605172696,Ethereum,2016-07-18T00:00:00Z,39198.0
17576.0,5970,14.472361809045228,Ethereum,2016-07-19T00:00:00Z,44184.0
10739.0,5946,14.530776992936428,Ethereum,2016-07-20T00:00:00Z,50631.0
9739.0,6154,14.03964900877478,Ethereum,2016-07-21T00:00:00Z,44882.0
10693.0,5957,14.503944938727548,Ethereum,2016-07-22T00:00:00Z,48458.0
9679.0,6093,14.180206794682425,Ethereum,2016-07-23T00:00:00Z,45006.0
14526.0,5937,14.552804446690248,Ethereum,2016-07-24T00:00:00Z,58215.0
11796.0,6030,14.328358208955224,Ethereum,2016-07-25T00:00:00Z,54856.0
17544.0,5809,14.873472198312962,Ethereum,2016-07-26T00:00:00Z,61930.0
13810.0,6175,13.991902834008098,Ethereum,2016-07-27T00:00:00Z,53035.0
12498.0,6081,14.2081894425259,Ethereum,2016-07-28T00:00:00Z,48555.0
10422.0,5979,14.45057701956849,Ethereum,2016-07-29T00:00:00Z,47243.0
8869.0,5981,14.445744858719278,Ethereum,2016-07-30T00:00:00Z,42011.0
9959.0,6029,14.330734781887545,Ethereum,2016-07-31T00:00:00Z,48749.0
10417.0,5961,14.494212380473074,Ethereum,2016-08-01T00:00:00Z,45978.0
12767.0,5894,14.658975229046488,Ethereum,2016-08-02T00:00:00Z,49041.0
10646.0,5984,14.438502673796792,Ethereum,2016-08-03T00:00:00Z,49475.0
10180.0,6192,13.953488372093023,Ethereum,2016-08-04T00:00:00Z,46761.0
8872.0,6065,14.245671887881286,Ethereum,2016-08-05T00:00:00Z,43212.0
8603.0,5978,14.45299431247909,Ethereum,2016-08-06T00:00:00Z,41487.0
8686.0,6077,14.217541550106962,Ethereum,2016-08-07T00:00:00Z,42955.0
9553.0,6059,14.259778841392968,Ethereum,2016-08-08T00:00:00Z,42984.0
10442.0,6130,14.094616639477977,Ethereum,2016-08-09T00:00:00Z,47057.0
9383.0,6054,14.271555996035678,Ethereum,2016-08-10T00:00:00Z,46290.0
10899.0,6068,14.238628872775214,Ethereum,2016-08-11T00:00:00Z,48171.0
8698.0,6014,14.366478217492515,Ethereum,2016-08-12T00:00:00Z,44400.0
8018.0,6032,14.323607427055704,Ethereum,2016-08-13T00:00:00Z,41088.0
8625.0,6034,14.318859794497843,Ethereum,2016-08-14T00:00:00Z,40577.0
8765.0,6090,14.1871921182266,Ethereum,2016-08-15T00:00:00Z,42302.0
9739.0,6054,14.271555996035678,Ethereum,2016-08-16T00:00:00Z,48949.0
8748.0,6009,14.37843235147279,Ethereum,2016-08-17T00:00:00Z,44867.0
8694.0,6100,14.163934426229508,Ethereum,2016-08-18T00:00:00Z,47799.0
8731.0,6014,14.366478217492515,Ethereum,2016-08-19T00:00:00Z,42948.0
9032.0,6055,14.269199009083405,Ethereum,2016-08-20T00:00:00Z,41318.0
8761.0,6084,14.201183431952662,Ethereum,2016-08-21T00:00:00Z,42543.0
8207.0,6078,14.215202369200394,Ethereum,2016-08-22T00:00:00Z,44250.0
9997.0,6015,14.364089775561098,Ethereum,2016-08-23T00:00:00Z,48430.0
9029.0,6053,14.273913761771023,Ethereum,2016-08-24T00:00:00Z,46821.0
10088.0,6094,14.177879881851,Ethereum,2016-08-25T00:00:00Z,49868.0
9270.0,6006,14.385614385614383,Ethereum,2016-08-26T00:00:00Z,47292.0
9602.0,6076,14.219881500987492,Ethereum,2016-08-27T00:00:00Z,47938.0
9020.0,6035,14.31648715824358,Ethereum,2016-08-28T00:00:00Z,42607.0
9858.0,6014,14.366478217492515,Ethereum,2016-08-29T00:00:00Z,45510.0
9348.0,6026,14.33786923332227,Ethereum,2016-08-30T00:00:00Z,46979.0
10071.0,6073,14.22690597727647,Ethereum,2016-08-31T00:00:00Z,45846.0
11066.0,5989,14.42644848889631,Ethereum,2016-09-01T00:00:00Z,47491.0
10322.0,6088,14.19185282522996,Ethereum,2016-09-02T00:00:00Z,55413.0
9134.0,5949,14.523449319213311,Ethereum,2016-09-03T00:00:00Z,44792.0
8927.0,6023,14.345010791964135,Ethereum,2016-09-04T00:00:00Z,48128.0
8977.0,6076,14.219881500987492,Ethereum,2016-09-05T00:00:00Z,42667.0
9099.0,5993,14.416819622893376,Ethereum,2016-09-06T00:00:00Z,49102.0
9238.0,6118,14.122262177182083,Ethereum,2016-09-07T00:00:00Z,48701.0
10872.0,6016,14.361702127659576,Ethereum,2016-09-08T00:00:00Z,55970.0
9202.0,6074,14.224563714191635,Ethereum,2016-09-09T00:00:00Z,53918.0
8857.0,5999,14.40240040006668,Ethereum,2016-09-10T00:00:00Z,42875.0
9270.0,6093,14.180206794682425,Ethereum,2016-09-11T00:00:00Z,43345.0
9447.0,6063,14.250371103414151,Ethereum,2016-09-12T00:00:00Z,45123.0
9440.0,6003,14.3928035982009,Ethereum,2016-09-13T00:00:00Z,42591.0
9651.0,6091,14.184862912493845,Ethereum,2016-09-14T00:00:00Z,53859.0
9393.0,6031,14.325982424141934,Ethereum,2016-09-15T00:00:00Z,52622.0
10321.0,6065,14.245671887881286,Ethereum,2016-09-16T00:00:00Z,57532.0
9726.0,6044,14.295168762409,Ethereum,2016-09-17T00:00:00Z,46882.0
8454.0,5598,15.434083601286174,Ethereum,2016-09-18T00:00:00Z,37893.0
7844.0,6409,13.48104228428772,Ethereum,2016-09-19T00:00:00Z,40505.0
13687.0,6167,14.010053510621049,Ethereum,2016-09-20T00:00:00Z,54067.0
12322.0,6062,14.252721873968987,Ethereum,2016-09-21T00:00:00Z,44549.0
8355.0,5746,15.036547163243997,Ethereum,2016-09-22T00:00:00Z,52657.0
8833.0,6226,13.877288788949569,Ethereum,2016-09-23T00:00:00Z,35219.0
9221.0,5877,14.701378254211331,Ethereum,2016-09-24T00:00:00Z,43418.0
8998.0,6267,13.786500718046913,Ethereum,2016-09-25T00:00:00Z,38713.0
8939.0,5843,14.786924525072736,Ethereum,2016-09-26T00:00:00Z,43514.0
9146.0,6053,14.273913761771023,Ethereum,2016-09-27T00:00:00Z,46817.0
9047.0,6106,14.15001637733377,Ethereum,2016-09-28T00:00:00Z,42797.0
10178.0,6126,14.103819784524976,Ethereum,2016-09-29T00:00:00Z,40416.0
10391.0,6008,14.380825565912115,Ethereum,2016-09-30T00:00:00Z,35836.0
8676.0,5780,14.948096885813149,Ethereum,2016-10-01T00:00:00Z,53076.0
10504.0,6068,14.238628872775214,Ethereum,2016-10-02T00:00:00Z,51105.0
9178.0,6204,13.926499032882012,Ethereum,2016-10-03T00:00:00Z,47672.0
7145.0,6077,14.217541550106962,Ethereum,2016-10-04T00:00:00Z,56662.0
7168.0,5817,14.853017019082,Ethereum,2016-10-05T00:00:00Z,41719.0
8004.0,5953,14.513690576180077,Ethereum,2016-10-06T00:00:00Z,36826.0
9406.0,5887,14.67640563954476,Ethereum,2016-10-07T00:00:00Z,43708.0
9640.0,6200,13.935483870967742,Ethereum,2016-10-08T00:00:00Z,37690.0
10654.0,6049,14.283352620267811,Ethereum,2016-10-09T00:00:00Z,43940.0
10621.0,6041,14.302267836450918,Ethereum,2016-10-10T00:00:00Z,44940.0
9349.0,6050,14.28099173553719,Ethereum,2016-10-11T00:00:00Z,41053.0
5413.0,5910,14.619289340101522,Ethereum,2016-10-12T00:00:00Z,30002.0
3686.0,6114,14.131501472031402,Ethereum,2016-10-13T00:00:00Z,32244.0
8047.0,6079,14.21286395788781,Ethereum,2016-10-14T00:00:00Z,42006.0
6442.0,6027,14.335490293678449,Ethereum,2016-10-15T00:00:00Z,33662.0
7603.0,6055,14.269199009083405,Ethereum,2016-10-16T00:00:00Z,34990.0
8437.0,5959,14.499077026346702,Ethereum,2016-10-17T00:00:00Z,38136.0
11698.0,6119,14.119954240889037,Ethereum,2016-10-18T00:00:00Z,51898.0
6927.0,5774,14.963630065812264,Ethereum,2016-10-19T00:00:00Z,38497.0
11255.0,6298,13.718640838361384,Ethereum,2016-10-20T00:00:00Z,43438.0
12002.0,6097,14.17090372314253,Ethereum,2016-10-21T00:00:00Z,57780.0
10044.0,6041,14.302267836450918,Ethereum,2016-10-22T00:00:00Z,37772.0
9598.0,5993,14.416819622893376,Ethereum,2016-10-23T00:00:00Z,35364.0
8964.0,6065,14.245671887881286,Ethereum,2016-10-24T00:00:00Z,52547.0
9037.0,6028,14.33311214333112,Ethereum,2016-10-25T00:00:00Z,47610.0
9163.0,6096,14.173228346456693,Ethereum,2016-10-26T00:00:00Z,45158.0
9360.0,6018,14.35692921236291,Ethereum,2016-10-27T00:00:00Z,44353.0
9551.0,5943,14.53811206461383,Ethereum,2016-10-28T00:00:00Z,41522.0
8789.0,5668,15.24347212420607,Ethereum,2016-10-29T00:00:00Z,40011.0
8222.0,6059,14.259778841392968,Ethereum,2016-10-30T00:00:00Z,39435.0
10638.0,6092,14.182534471437952,Ethereum,2016-10-31T00:00:00Z,45031.0
11620.0,5839,14.79705429011817,Ethereum,2016-11-01T00:00:00Z,49025.0
8578.0,5952,14.516129032258064,Ethereum,2016-11-02T00:00:00Z,43519.0
9927.0,5950,14.521008403361344,Ethereum,2016-11-03T00:00:00Z,42346.0
6858.0,5904,14.634146341463415,Ethereum,2016-11-04T00:00:00Z,32572.0
8247.0,5996,14.409606404269512,Ethereum,2016-11-05T00:00:00Z,37690.0
7169.0,6054,14.271555996035678,Ethereum,2016-11-06T00:00:00Z,34391.0
8895.0,6315,13.68171021377672,Ethereum,2016-11-07T00:00:00Z,41941.0
8586.0,6159,14.028251339503166,Ethereum,2016-11-08T00:00:00Z,41569.0
8954.0,5924,14.584740040513166,Ethereum,2016-11-09T00:00:00Z,40517.0
7455.0,5966,14.482065035199463,Ethereum,2016-11-10T00:00:00Z,40164.0
8728.0,5992,14.419225634178906,Ethereum,2016-11-11T00:00:00Z,41070.0
8326.0,6086,14.196516595465,Ethereum,2016-11-12T00:00:00Z,40882.0
9463.0,6203,13.928744156053522,Ethereum,2016-11-13T00:00:00Z,43673.0
7635.0,6067,14.240975770562056,Ethereum,2016-11-14T00:00:00Z,43876.0
8371.0,6006,14.385614385614383,Ethereum,2016-11-15T00:00:00Z,45330.0
7837.0,6045,14.292803970223323,Ethereum,2016-11-16T00:00:00Z,41684.0
7807.0,5868,14.723926380368098,Ethereum,2016-11-17T00:00:00Z,40738.0
8083.0,6289,13.738273175385594,Ethereum,2016-11-18T00:00:00Z,43785.0
7433.0,6150,14.048780487804878,Ethereum,2016-11-19T00:00:00Z,39289.0
7764.0,6179,13.98284512056967,Ethereum,2016-11-20T00:00:00Z,42125.0
7980.0,6073,14.22690597727647,Ethereum,2016-11-21T00:00:00Z,42735.0
21813.0,5922,14.58966565349544,Ethereum,2016-11-22T00:00:00Z,53585.0
30063.0,5837,14.802124378961796,Ethereum,2016-11-23T00:00:00Z,64289.0
5263.0,5914,14.609401420358472,Ethereum,2016-11-24T00:00:00Z,36861.0
22868.0,6111,14.13843888070692,Ethereum,2016-11-25T00:00:00Z,58075.0
5799.0,5938,14.5503536544291,Ethereum,2016-11-26T00:00:00Z,40804.0
6104.0,5945,14.533221194280909,Ethereum,2016-11-27T00:00:00Z,44449.0
7463.0,6042,14.29990069513406,Ethereum,2016-11-28T00:00:00Z,48388.0
6915.0,5988,14.428857715430862,Ethereum,2016-11-29T00:00:00Z,47036.0
7147.0,6061,14.255073420227683,Ethereum,2016-11-30T00:00:00Z,39178.0
6727.0,6057,14.264487369985142,Ethereum,2016-12-01T00:00:00Z,37121.0
7390.0,6075,14.22222222222222,Ethereum,2016-12-02T00:00:00Z,41642.0
9250.0,6160,14.025974025974026,Ethereum,2016-12-03T00:00:00Z,41357.0
9378.0,5983,14.440915928463982,Ethereum,2016-12-04T00:00:00Z,39643.0
7684.0,6004,14.390406395736177,Ethereum,2016-12-05T00:00:00Z,41613.0
9746.0,6089,14.189522089012977,Ethereum,2016-12-06T00:00:00Z,48200.0
6604.0,6073,14.22690597727647,Ethereum,2016-12-07T00:00:00Z,41757.0
6817.0,6125,14.106122448979592,Ethereum,2016-12-08T00:00:00Z,39587.0
8540.0,6050,14.28099173553719,Ethereum,2016-12-09T00:00:00Z,41444.0
7015.0,6075,14.22222222222222,Ethereum,2016-12-10T00:00:00Z,40564.0
7686.0,6098,14.16857986224992,Ethereum,2016-12-11T00:00:00Z,39164.0
7752.0,5999,14.40240040006668,Ethereum,2016-12-12T00:00:00Z,38741.0
7100.0,6070,14.233937397034596,Ethereum,2016-12-13T00:00:00Z,44664.0
8898.0,6080,14.210526315789474,Ethereum,2016-12-14T00:00:00Z,47294.0
9998.0,6001,14.397600399933344,Ethereum,2016-12-15T00:00:00Z,46102.0
7796.0,6075,14.22222222222222,Ethereum,2016-12-16T00:00:00Z,43953.0
7685.0,6116,14.126880313930672,Ethereum,2016-12-17T00:00:00Z,39442.0
7441.0,6096,14.173228346456693,Ethereum,2016-12-18T00:00:00Z,36640.0
8044.0,6032,14.323607427055704,Ethereum,2016-12-19T00:00:00Z,45599.0
8535.0,6069,14.236282748393474,Ethereum,2016-12-20T00:00:00Z,44241.0
8839.0,6070,14.233937397034596,Ethereum,2016-12-21T00:00:00Z,50793.0
8766.0,5956,14.5063801208865,Ethereum,2016-12-22T00:00:00Z,55173.0
7693.0,5954,14.511252939200537,Ethereum,2016-12-23T00:00:00Z,44391.0
7159.0,6006,14.385614385614383,Ethereum,2016-12-24T00:00:00Z,37757.0
6388.0,6127,14.10151787171536,Ethereum,2016-12-25T00:00:00Z,36601.0
6498.0,6066,14.243323442136498,Ethereum,2016-12-26T00:00:00Z,34565.0
7156.0,5998,14.404801600533512,Ethereum,2016-12-27T00:00:00Z,42370.0
7699.0,6056,14.2668428005284,Ethereum,2016-12-28T00:00:00Z,43386.0
8536.0,6082,14.205853337717857,Ethereum,2016-12-29T00:00:00Z,46546.0
7878.0,6063,14.250371103414151,Ethereum,2016-12-30T00:00:00Z,44561.0
8545.0,5993,14.416819622893376,Ethereum,2016-12-31T00:00:00Z,41220.0
6511.0,6111,14.13843888070692,Ethereum,2017-01-01T00:00:00Z,38730.0
7688.0,6058,14.26213271706834,Ethereum,2017-01-02T00:00:00Z,39652.0
8512.0,6035,14.31648715824358,Ethereum,2017-01-03T00:00:00Z,45883.0
10889.0,6141,14.069369809477283,Ethereum,2017-01-04T00:00:00Z,50673.0
10244.0,6091,14.184862912493845,Ethereum,2017-01-05T00:00:00Z,49596.0
10350.0,6009,14.37843235147279,Ethereum,2017-01-06T00:00:00Z,43804.0
8745.0,6108,14.145383104125736,Ethereum,2017-01-07T00:00:00Z,43622.0
7912.0,6074,14.224563714191635,Ethereum,2017-01-08T00:00:00Z,42727.0
10006.0,6082,14.205853337717857,Ethereum,2017-01-09T00:00:00Z,46188.0
8381.0,6030,14.328358208955224,Ethereum,2017-01-10T00:00:00Z,48179.0
9143.0,6047,14.288076732263931,Ethereum,2017-01-11T00:00:00Z,45221.0
9360.0,6056,14.2668428005284,Ethereum,2017-01-12T00:00:00Z,50589.0
8588.0,6106,14.15001637733377,Ethereum,2017-01-13T00:00:00Z,50833.0
7887.0,6067,14.240975770562056,Ethereum,2017-01-14T00:00:00Z,42044.0
7294.0,6085,14.198849630238293,Ethereum,2017-01-15T00:00:00Z,41748.0
9257.0,6052,14.276272306675478,Ethereum,2017-01-16T00:00:00Z,45375.0
8454.0,6002,14.395201599466844,Ethereum,2017-01-17T00:00:00Z,46671.0
7951.0,6065,14.245671887881286,Ethereum,2017-01-18T00:00:00Z,44994.0
8829.0,6158,14.030529392659954,Ethereum,2017-01-19T00:00:00Z,43628.0
9280.0,5963,14.489350997819887,Ethereum,2017-01-20T00:00:00Z,45775.0
8307.0,6046,14.290439960304331,Ethereum,2017-01-21T00:00:00Z,43302.0
7853.0,6065,14.245671887881286,Ethereum,2017-01-22T00:00:00Z,47432.0
8372.0,6048,14.285714285714286,Ethereum,2017-01-23T00:00:00Z,46076.0
8517.0,6037,14.311744243829716,Ethereum,2017-01-24T00:00:00Z,50414.0
7811.0,6010,14.37603993344426,Ethereum,2017-01-25T00:00:00Z,46256.0
8284.0,6081,14.2081894425259,Ethereum,2017-01-26T00:00:00Z,46856.0
7909.0,5985,14.436090225563907,Ethereum,2017-01-27T00:00:00Z,46680.0
7763.0,6063,14.250371103414151,Ethereum,2017-01-28T00:00:00Z,45189.0
7392.0,5960,14.496644295302014,Ethereum,2017-01-29T00:00:00Z,42509.0
8414.0,6094,14.177879881851,Ethereum,2017-01-30T00:00:00Z,45369.0
8260.0,6018,14.35692921236291,Ethereum,2017-01-31T00:00:00Z,43649.0
8375.0,6009,14.37843235147279,Ethereum,2017-02-01T00:00:00Z,44541.0
8833.0,6047,14.288076732263931,Ethereum,2017-02-02T00:00:00Z,43709.0
8164.0,5990,14.424040066777962,Ethereum,2017-02-03T00:00:00Z,42778.0
8986.0,6078,14.215202369200394,Ethereum,2017-02-04T00:00:00Z,45410.0
9134.0,6077,14.217541550106962,Ethereum,2017-02-05T00:00:00Z,46542.0
9152.0,6050,14.28099173553719,Ethereum,2017-02-06T00:00:00Z,47306.0
8813.0,5998,14.404801600533512,Ethereum,2017-02-07T00:00:00Z,51866.0
9030.0,6067,14.240975770562056,Ethereum,2017-02-08T00:00:00Z,51089.0
8973.0,6029,14.330734781887545,Ethereum,2017-02-09T00:00:00Z,47873.0
10069.0,6040,14.304635761589404,Ethereum,2017-02-10T00:00:00Z,52222.0
8362.0,6038,14.309373964889035,Ethereum,2017-02-11T00:00:00Z,46560.0
9018.0,6059,14.259778841392968,Ethereum,2017-02-12T00:00:00Z,45319.0
11165.0,6070,14.233937397034596,Ethereum,2017-02-13T00:00:00Z,55990.0
11010.0,6023,14.345010791964135,Ethereum,2017-02-14T00:00:00Z,58298.0
10848.0,6089,14.189522089012977,Ethereum,2017-02-15T00:00:00Z,55320.0
9865.0,6052,14.276272306675478,Ethereum,2017-02-16T00:00:00Z,49674.0
9838.0,6012,14.37125748502994,Ethereum,2017-02-17T00:00:00Z,49406.0
10723.0,5999,14.40240040006668,Ethereum,2017-02-18T00:00:00Z,49398.0
9117.0,6019,14.354543944176774,Ethereum,2017-02-19T00:00:00Z,48227.0
10281.0,6015,14.364089775561098,Ethereum,2017-02-20T00:00:00Z,50152.0
9856.0,6052,14.276272306675478,Ethereum,2017-02-21T00:00:00Z,58434.0
9709.0,5968,14.47721179624665,Ethereum,2017-02-22T00:00:00Z,50372.0
9504.0,6019,14.354543944176774,Ethereum,2017-02-23T00:00:00Z,47601.0
10657.0,6011,14.373648311429047,Ethereum,2017-02-24T00:00:00Z,54081.0
10034.0,6039,14.307004470938898,Ethereum,2017-02-25T00:00:00Z,53245.0
10191.0,6089,14.189522089012977,Ethereum,2017-02-26T00:00:00Z,51716.0
11217.0,5988,14.428857715430862,Ethereum,2017-02-27T00:00:00Z,52642.0
13620.0,6107,14.14769936138857,Ethereum,2017-02-28T00:00:00Z,60277.0
14269.0,5958,14.501510574018129,Ethereum,2017-03-01T00:00:00Z,59774.0
21546.0,6061,14.255073420227683,Ethereum,2017-03-02T00:00:00Z,70779.0
16118.0,6006,14.385614385614383,Ethereum,2017-03-03T00:00:00Z,64294.0
14069.0,5985,14.436090225563907,Ethereum,2017-03-04T00:00:00Z,58756.0
13730.0,6073,14.22690597727647,Ethereum,2017-03-05T00:00:00Z,57031.0
13793.0,5977,14.455412414254642,Ethereum,2017-03-06T00:00:00Z,57020.0
12556.0,5978,14.45299431247909,Ethereum,2017-03-07T00:00:00Z,62589.0
12871.0,6016,14.361702127659576,Ethereum,2017-03-08T00:00:00Z,55386.0
14958.0,5928,14.574898785425102,Ethereum,2017-03-09T00:00:00Z,64266.0
16030.0,5953,14.513690576180077,Ethereum,2017-03-10T00:00:00Z,65132.0
14851.0,6002,14.395201599466844,Ethereum,2017-03-11T00:00:00Z,64803.0
16979.0,5919,14.59706031424227,Ethereum,2017-03-12T00:00:00Z,66646.0
23209.0,6040,14.304635761589404,Ethereum,2017-03-13T00:00:00Z,81718.0
19439.0,5961,14.494212380473074,Ethereum,2017-03-14T00:00:00Z,77155.0
20112.0,5986,14.433678583361177,Ethereum,2017-03-15T00:00:00Z,81205.0
29444.0,5990,14.424040066777962,Ethereum,2017-03-16T00:00:00Z,109950.0
28826.0,6046,14.290439960304331,Ethereum,2017-03-17T00:00:00Z,106635.0
23897.0,5991,14.421632448673009,Ethereum,2017-03-18T00:00:00Z,89920.0
20170.0,5950,14.521008403361344,Ethereum,2017-03-19T00:00:00Z,84599.0
20419.0,6066,14.243323442136498,Ethereum,2017-03-20T00:00:00Z,80264.0
20609.0,5957,14.503944938727548,Ethereum,2017-03-21T00:00:00Z,84298.0
18964.0,6008,14.380825565912115,Ethereum,2017-03-22T00:00:00Z,78821.0
18984.0,5914,14.609401420358472,Ethereum,2017-03-23T00:00:00Z,82434.0
23576.0,5913,14.61187214611872,Ethereum,2017-03-24T00:00:00Z,87775.0
21673.0,5962,14.491781281449178,Ethereum,2017-03-25T00:00:00Z,84394.0
18709.0,5981,14.445744858719278,Ethereum,2017-03-26T00:00:00Z,79534.0
21790.0,5951,14.51856830784742,Ethereum,2017-03-27T00:00:00Z,94570.0
20434.0,5900,14.64406779661017,Ethereum,2017-03-28T00:00:00Z,84348.0
20753.0,5988,14.428857715430862,Ethereum,2017-03-29T00:00:00Z,93064.0
25204.0,5910,14.619289340101522,Ethereum,2017-03-30T00:00:00Z,96209.0
30937.0,5971,14.46993803383018,Ethereum,2017-03-31T00:00:00Z,103102.0
20449.0,5926,14.579817752278096,Ethereum,2017-04-01T00:00:00Z,80572.0
23267.0,5846,14.77933629832364,Ethereum,2017-04-02T00:00:00Z,88948.0
29661.0,5979,14.45057701956849,Ethereum,2017-04-03T00:00:00Z,100221.0
22527.0,5932,14.565070802427512,Ethereum,2017-04-04T00:00:00Z,86279.0
23591.0,5986,14.433678583361177,Ethereum,2017-04-05T00:00:00Z,87411.0
26864.0,5880,14.693877551020408,Ethereum,2017-04-06T00:00:00Z,95177.0
19736.0,5946,14.530776992936428,Ethereum,2017-04-07T00:00:00Z,92846.0
17676.0,5936,14.555256064690028,Ethereum,2017-04-08T00:00:00Z,72144.0
16166.0,5797,14.90426082456443,Ethereum,2017-04-09T00:00:00Z,74557.0
19423.0,5758,15.00521014241056,Ethereum,2017-04-10T00:00:00Z,75487.0
18808.0,5849,14.77175585570183,Ethereum,2017-04-11T00:00:00Z,75891.0
20161.0,5779,14.950683509257656,Ethereum,2017-04-12T00:00:00Z,80347.0
21678.0,5798,14.901690238013108,Ethereum,2017-04-13T00:00:00Z,84124.0
19803.0,5908,14.624238320920783,Ethereum,2017-04-14T00:00:00Z,81155.0
18411.0,5721,15.102254850550604,Ethereum,2017-04-15T00:00:00Z,74820.0
15288.0,5820,14.845360824742269,Ethereum,2017-04-16T00:00:00Z,70634.0
16721.0,5861,14.741511687425357,Ethereum,2017-04-17T00:00:00Z,72546.0
19892.0,5861,14.741511687425357,Ethereum,2017-04-18T00:00:00Z,83303.0
20316.0,5718,15.110178384050368,Ethereum,2017-04-19T00:00:00Z,85734.0
21016.0,5859,14.746543778801843,Ethereum,2017-04-20T00:00:00Z,85450.0
18218.0,5878,14.698877169105138,Ethereum,2017-04-21T00:00:00Z,81278.0
17112.0,5792,14.917127071823204,Ethereum,2017-04-22T00:00:00Z,73539.0
17448.0,5864,14.733969986357437,Ethereum,2017-04-23T00:00:00Z,77073.0
20726.0,5721,15.102254850550604,Ethereum,2017-04-24T00:00:00Z,80531.0
19908.0,5897,14.651517720875022,Ethereum,2017-04-25T00:00:00Z,93033.0
20665.0,5637,15.327301756253329,Ethereum,2017-04-26T00:00:00Z,89642.0
29736.0,5642,15.313718539524992,Ethereum,2017-04-27T00:00:00Z,104494.0
26253.0,5697,15.165876777251183,Ethereum,2017-04-28T00:00:00Z,106193.0
22754.0,5626,15.357269818698898,Ethereum,2017-04-29T00:00:00Z,91335.0
25037.0,5648,15.297450424929178,Ethereum,2017-04-30T00:00:00Z,95202.0
28430.0,5624,15.362731152204836,Ethereum,2017-05-01T00:00:00Z,112202.0
28032.0,5619,15.376401494927924,Ethereum,2017-05-02T00:00:00Z,110354.0
23952.0,5649,15.2947424322889,Ethereum,2017-05-03T00:00:00Z,97334.0
30710.0,5649,15.2947424322889,Ethereum,2017-05-04T00:00:00Z,114877.0
30332.0,5675,15.224669603524228,Ethereum,2017-05-05T00:00:00Z,108514.0
25424.0,5678,15.216625572384643,Ethereum,2017-05-06T00:00:00Z,95014.0
29273.0,5718,15.110178384050368,Ethereum,2017-05-07T00:00:00Z,106631.0
36709.0,5640,15.319148936170214,Ethereum,2017-05-08T00:00:00Z,117509.0
32256.0,5672,15.232722143864596,Ethereum,2017-05-09T00:00:00Z,112933.0
29323.0,5648,15.297450424929178,Ethereum,2017-05-10T00:00:00Z,109673.0
31967.0,5702,15.152578042792005,Ethereum,2017-05-11T00:00:00Z,117189.0
29061.0,5688,15.189873417721518,Ethereum,2017-05-12T00:00:00Z,107241.0
24739.0,5591,15.453407261670542,Ethereum,2017-05-13T00:00:00Z,101332.0
26087.0,5402,15.99407626804887,Ethereum,2017-05-14T00:00:00Z,101348.0
32247.0,5401,15.99703758563229,Ethereum,2017-05-15T00:00:00Z,122792.0
32063.0,5457,15.83287520615723,Ethereum,2017-05-16T00:00:00Z,116341.0
